scenario,sim_id,seed,n,tau_true,dgp,dgp_label,learner,learner_label,strategy,N,M,tau_hat,se,se_iid,se_cr,covers,covers_iid,covers_cr,bias
balkus_original__deep_rf__N50__no_cf,189,7880,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0286282581333963,0.023332027116462328,0.023332027116462328,0.04532376039104183,1,1,1,-0.016371741866603617
balkus_original__deep_rf__N50__no_cf,190,7881,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0746218345010115,0.02355847862821723,0.02355847862821723,0.042399188174557505,1,1,1,0.029621834501011524
balkus_original__deep_rf__N50__no_cf,191,7882,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,0.975454935721387,0.02334174405798298,0.02334174405798298,0.04325095200304182,0,0,1,-0.06954506427861296
balkus_original__deep_rf__N50__no_cf,192,7883,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0651839169187682,0.02506299239322068,0.02506299239322068,0.03472519663154753,1,1,1,0.020183916918768308
balkus_original__deep_rf__N50__no_cf,193,7884,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0335093347929494,0.02538813959363118,0.02538813959363118,0.04063443221446385,1,1,1,-0.011490665207050554
balkus_original__deep_rf__N50__no_cf,194,7885,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0117786199120944,0.025710650332456172,0.025710650332456172,0.05151136460857171,1,1,1,-0.03322138008790554
balkus_original__deep_rf__N50__no_cf,195,7886,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0478999017355142,0.02468857000886844,0.02468857000886844,0.034696619586671314,1,1,1,0.002899901735514243
balkus_original__deep_rf__N50__no_cf,196,7887,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,0.9925566350396416,0.023105022575442054,0.023105022575442054,0.048112714787528814,0,0,1,-0.052443364960358285
balkus_original__deep_rf__N50__no_cf,197,7888,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0344074578591913,0.02385874833772486,0.02385874833772486,0.04702670277353919,1,1,1,-0.010592542140808625
balkus_original__deep_rf__N50__no_cf,198,7889,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.030343915708728,0.02276037853009805,0.02276037853009805,0.04553707776834627,1,1,1,-0.014656084291271965
balkus_original__deep_rf__N50__no_cf,199,7890,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,no_cf,50,50,1.0252017833215272,0.024680365468106938,0.024680365468106938,0.04632409510118915,1,1,1,-0.019798216678472702
balkus_original__deep_rf__N50__as_iid,0,7691,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0433932168560822,0.057115987887496854,0.057115987887496854,0.05848146713356372,1,1,1,-0.0016067831439177116
balkus_original__deep_rf__N50__as_iid,1,7692,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9882738092972079,0.05561780980830262,0.05561780980830262,0.05172389008744908,1,1,1,-0.056726190702792056
balkus_original__deep_rf__N50__as_iid,2,7693,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1001180074545183,0.054961396008809726,0.054961396008809726,0.05805603813913598,1,1,1,0.055118007454518336
balkus_original__deep_rf__N50__as_iid,3,7694,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0937891651795526,0.05526783853716854,0.05526783853716854,0.02056916532040353,1,1,0,0.048789165179552674
balkus_original__deep_rf__N50__as_iid,4,7695,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0196169799722328,0.05304193945722477,0.05304193945722477,0.06880878222513025,1,1,1,-0.025383020027767156
balkus_original__deep_rf__N50__as_iid,5,7696,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0547540290786643,0.057579272567160576,0.057579272567160576,0.06754022224774496,1,1,1,0.009754029078664406
balkus_original__deep_rf__N50__as_iid,6,7697,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9784496225779287,0.053862809572938736,0.053862809572938736,0.05115931898182202,1,1,1,-0.06655037742207126
balkus_original__deep_rf__N50__as_iid,7,7698,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1624230366707573,0.06411856727239228,0.06411856727239228,0.06657555939212796,1,1,1,0.11742303667075737
balkus_original__deep_rf__N50__as_iid,8,7699,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.039998622136065,0.05362539645931177,0.05362539645931177,0.05918379327497268,1,1,1,-0.005001377863934842
balkus_original__deep_rf__N50__as_iid,9,7700,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0072261890820051,0.055327534526055225,0.055327534526055225,0.06272688302600175,1,1,1,-0.03777381091799481
balkus_original__deep_rf__N50__as_iid,10,7701,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1910622958643637,0.054188964691753966,0.054188964691753966,0.053026643639889515,0,0,0,0.1460622958643638
balkus_original__deep_rf__N50__as_iid,11,7702,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.001487000359383,0.050739260174437056,0.050739260174437056,0.056386863128663936,1,1,1,-0.043512999640616945
balkus_original__deep_rf__N50__as_iid,12,7703,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.130106023497229,0.05216671131044264,0.05216671131044264,0.05038283858028368,1,1,1,0.08510602349722918
balkus_original__deep_rf__N50__as_iid,13,7704,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1192975658180861,0.054965620291103565,0.054965620291103565,0.07097785813789632,1,1,1,0.07429756581808622
balkus_original__deep_rf__N50__as_iid,14,7705,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0744062008801847,0.05047731932813213,0.05047731932813213,0.05689836182523189,1,1,1,0.029406200880184752
balkus_original__deep_rf__N50__as_iid,15,7706,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0046205851960472,0.05872922951340578,0.05872922951340578,0.044653653750360706,1,1,1,-0.040379414803952685
balkus_original__deep_rf__N50__as_iid,16,7707,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0189113378249808,0.05040805251948014,0.05040805251948014,0.05421250823379717,1,1,1,-0.02608866217501915
balkus_original__deep_rf__N50__as_iid,17,7708,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.021420590569021,0.054906996418889464,0.054906996418889464,0.061121957555922084,1,1,1,-0.023579409430978915
balkus_original__deep_rf__N50__as_iid,18,7709,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.007341104837337,0.05292245247990666,0.05292245247990666,0.02953796645542121,1,1,1,-0.03765889516266285
balkus_original__deep_rf__N50__as_iid,19,7710,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1792593805312621,0.05427046081197374,0.05427046081197374,0.07145408734784399,0,0,1,0.13425938053126218
balkus_original__deep_rf__N50__as_iid,20,7711,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0859683563043863,0.058300970503790364,0.058300970503790364,0.05543231239023037,1,1,1,0.04096835630438633
balkus_original__deep_rf__N50__as_iid,21,7712,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0374093696429838,0.057265397358231517,0.057265397358231517,0.060750213455078216,1,1,1,-0.007590630357016126
balkus_original__deep_rf__N50__as_iid,22,7713,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0112457288369872,0.05615054562826804,0.05615054562826804,0.04092345784263385,1,1,1,-0.03375427116301277
balkus_original__deep_rf__N50__as_iid,23,7714,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.145451484715277,0.05086407360636131,0.05086407360636131,0.07909529393054186,0,0,1,0.1004514847152771
balkus_original__deep_rf__N50__as_iid,24,7715,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1409209255139177,0.06318366407342897,0.06318366407342897,0.07371404569388842,1,1,1,0.09592092551391773
balkus_original__deep_rf__N50__as_iid,25,7716,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0487818788281373,0.057126197586283706,0.057126197586283706,0.05565256395068821,1,1,1,0.0037818788281374083
balkus_original__deep_rf__N50__as_iid,26,7717,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.08527725946146,0.0591875522755185,0.0591875522755185,0.05871367536328048,1,1,1,0.04027725946145999
balkus_original__deep_rf__N50__as_iid,27,7718,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0604299274513094,0.05239037618522638,0.05239037618522638,0.05648208757122646,1,1,1,0.015429927451309444
balkus_original__deep_rf__N50__as_iid,28,7719,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.083030698929706,0.06301273977112934,0.06301273977112934,0.054130624894139875,1,1,1,0.03803069892970612
balkus_original__deep_rf__N50__as_iid,29,7720,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0528970540546998,0.05868506700524648,0.05868506700524648,0.0678471562240823,1,1,1,0.00789705405469987
balkus_original__deep_rf__N50__as_iid,30,7721,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1255627320392454,0.05267778310371929,0.05267778310371929,0.06998813391922548,1,1,1,0.08056273203924547
balkus_original__deep_rf__N50__as_iid,31,7722,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0901519081391404,0.05184384158499787,0.05184384158499787,0.06410844991756802,1,1,1,0.045151908139140495
balkus_original__deep_rf__N50__as_iid,32,7723,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.03499321689207,0.052669163083674336,0.052669163083674336,0.06424551795872033,1,1,1,-0.010006783107930017
balkus_original__deep_rf__N50__as_iid,33,7724,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0053243937414675,0.05014557572079565,0.05014557572079565,0.0590581200047314,1,1,1,-0.03967560625853239
balkus_original__deep_rf__N50__as_iid,34,7725,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1162907183447368,0.055565982627792374,0.055565982627792374,0.06326996966638436,1,1,1,0.07129071834473688
balkus_original__deep_rf__N50__as_iid,35,7726,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0489461175959571,0.05237801356889664,0.05237801356889664,0.06628402488407734,1,1,1,0.003946117595957199
balkus_original__deep_rf__N50__as_iid,36,7727,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0661156015959043,0.056105082035821485,0.056105082035821485,0.0574293613219918,1,1,1,0.02111560159590442
balkus_original__deep_rf__N50__as_iid,37,7728,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1732210662759832,0.05440429112670077,0.05440429112670077,0.06267893946461,0,0,0,0.1282210662759833
balkus_original__deep_rf__N50__as_iid,38,7729,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1660883286832069,0.059846200144648566,0.059846200144648566,0.0438097706170418,0,0,0,0.12108832868320696
balkus_original__deep_rf__N50__as_iid,39,7730,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0403922796970562,0.05331197657363165,0.05331197657363165,0.05321177729959585,1,1,1,-0.004607720302943763
balkus_original__deep_rf__N50__as_iid,40,7731,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1979529509876534,0.06032662487117566,0.06032662487117566,0.04677580505635276,0,0,0,0.1529529509876535
balkus_original__deep_rf__N50__as_iid,41,7732,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.2453871531460514,0.06544968779266287,0.06544968779266287,0.06886258227951662,0,0,0,0.2003871531460515
balkus_original__deep_rf__N50__as_iid,42,7733,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0372188201734824,0.0673688099671965,0.0673688099671965,0.05416695106526636,1,1,1,-0.0077811798265174925
balkus_original__deep_rf__N50__as_iid,43,7734,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.016598354551313,0.05685277048200925,0.05685277048200925,0.0589043226202514,1,1,1,-0.02840164544868684
balkus_original__deep_rf__N50__as_iid,44,7735,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9806398790768901,0.060021375842439134,0.060021375842439134,0.0536248881482397,1,1,1,-0.06436012092310983
balkus_original__deep_rf__N50__as_iid,45,7736,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.093422072185588,0.057304745228289315,0.057304745228289315,0.06238062226071126,1,1,1,0.04842207218558814
balkus_original__deep_rf__N50__as_iid,46,7737,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.097923351111578,0.0692091902044081,0.0692091902044081,0.0875488181127632,1,1,1,0.05292335111157809
balkus_original__deep_rf__N50__as_iid,47,7738,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0575515701230336,0.05280317379999833,0.05280317379999833,0.04504750198606153,1,1,1,0.01255157012303365
balkus_original__deep_rf__N50__as_iid,48,7739,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0637185939881044,0.05362397807635025,0.05362397807635025,0.06604009820393442,1,1,1,0.018718593988104493
balkus_original__deep_rf__N50__as_iid,49,7740,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0812107759069023,0.05432390906301329,0.05432390906301329,0.057345387025420774,1,1,1,0.03621077590690236
balkus_original__deep_rf__N50__as_iid,50,7741,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.081840359561772,0.06140310722210136,0.06140310722210136,0.06156876382646988,1,1,1,0.03684035956177212
balkus_original__deep_rf__N50__as_iid,51,7742,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0954864158616904,0.05293674729457349,0.05293674729457349,0.04815236981117801,1,1,1,0.05048641586169045
balkus_original__deep_rf__N50__as_iid,52,7743,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1774172894768573,0.052644196445443374,0.052644196445443374,0.05214485047826024,0,0,0,0.13241728947685738
balkus_original__deep_rf__N50__as_iid,53,7744,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.083668221095048,0.06550765002667172,0.06550765002667172,0.06885530333771467,1,1,1,0.03866822109504797
balkus_original__deep_rf__N50__as_iid,54,7745,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9863007996166623,0.05416924956942135,0.05416924956942135,0.06335426010561938,1,1,1,-0.058699200383337646
balkus_original__deep_rf__N50__as_iid,55,7746,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1326544737381954,0.052487406000691406,0.052487406000691406,0.07291663532182906,1,1,1,0.08765447373819546
balkus_original__deep_rf__N50__as_iid,56,7747,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1336387349717334,0.058396631707629425,0.058396631707629425,0.03931161877663057,1,1,0,0.08863873497173347
balkus_original__deep_rf__N50__as_iid,57,7748,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9364542472112473,0.05163735404699137,0.05163735404699137,0.048098670870110403,0,0,0,-0.10854575278875267
balkus_original__deep_rf__N50__as_iid,58,7749,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.2056983054303823,0.05903271257501417,0.05903271257501417,0.0650712824156895,0,0,0,0.16069830543038233
balkus_original__deep_rf__N50__as_iid,59,7750,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9527153420698856,0.055904106916469735,0.055904106916469735,0.08081092216530719,1,1,1,-0.09228465793011431
balkus_original__deep_rf__N50__as_iid,60,7751,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0426113912827282,0.058088131372111114,0.058088131372111114,0.06489286051087914,1,1,1,-0.0023886087172717563
balkus_original__deep_rf__N50__as_iid,61,7752,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0692378084310117,0.05390413982125859,0.05390413982125859,0.05402707634195704,1,1,1,0.024237808431011754
balkus_original__deep_rf__N50__as_iid,62,7753,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0190403980114566,0.054507062876973766,0.054507062876973766,0.04476234582059275,1,1,1,-0.0259596019885433
balkus_original__deep_rf__N50__as_iid,63,7754,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0875624913936452,0.05897270341395635,0.05897270341395635,0.05547917517206698,1,1,1,0.04256249139364532
balkus_original__deep_rf__N50__as_iid,64,7755,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0636068774514293,0.05455078567409221,0.05455078567409221,0.07191453325945564,1,1,1,0.018606877451429416
balkus_original__deep_rf__N50__as_iid,65,7756,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1472556978871271,0.05706623706746766,0.05706623706746766,0.0629943294849291,1,1,1,0.10225569788712718
balkus_original__deep_rf__N50__as_iid,66,7757,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0906739217427137,0.056309952158561376,0.056309952158561376,0.06390255433600774,1,1,1,0.045673921742713786
balkus_original__deep_rf__N50__as_iid,67,7758,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0790732631778457,0.05698977090031768,0.05698977090031768,0.06395520451027127,1,1,1,0.03407326317784576
balkus_original__deep_rf__N50__as_iid,68,7759,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0545057386007426,0.06221621291400867,0.06221621291400867,0.054950369224898356,1,1,1,0.009505738600742664
balkus_original__deep_rf__N50__as_iid,69,7760,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1045696848867557,0.05604396002316953,0.05604396002316953,0.057709053118811054,1,1,1,0.059569684886755736
balkus_original__deep_rf__N50__as_iid,70,7761,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1254950888150181,0.05085128696458931,0.05085128696458931,0.04885912259251653,1,1,1,0.08049508881501821
balkus_original__deep_rf__N50__as_iid,71,7762,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9581854724514735,0.05502014839056011,0.05502014839056011,0.054637009621673054,1,1,1,-0.08681452754852648
balkus_original__deep_rf__N50__as_iid,72,7763,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9483472385894737,0.0527127430521566,0.0527127430521566,0.06046893787860195,1,1,1,-0.09665276141052626
balkus_original__deep_rf__N50__as_iid,73,7764,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1400035464689773,0.052954930755698924,0.052954930755698924,0.047660623719627426,1,1,0,0.09500354646897735
balkus_original__deep_rf__N50__as_iid,74,7765,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0576650852994594,0.05220349218661121,0.05220349218661121,0.07147137892087582,1,1,1,0.012665085299459422
balkus_original__deep_rf__N50__as_iid,75,7766,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0875648249541416,0.054086743849727545,0.054086743849727545,0.06363400633930086,1,1,1,0.04256482495414171
balkus_original__deep_rf__N50__as_iid,76,7767,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9716601912314358,0.05409180202297363,0.05409180202297363,0.06160515011091061,1,1,1,-0.07333980876856416
balkus_original__deep_rf__N50__as_iid,77,7768,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0121596870427598,0.08087094921173034,0.08087094921173034,0.07826219323686202,1,1,1,-0.0328403129572401
balkus_original__deep_rf__N50__as_iid,78,7769,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0904462521622638,0.049961842493041274,0.049961842493041274,0.0625903704633348,1,1,1,0.045446252162263834
balkus_original__deep_rf__N50__as_iid,79,7770,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0560959178453844,0.060551399964997546,0.060551399964997546,0.07985564579732084,1,1,1,0.01109591784538444
balkus_original__deep_rf__N50__as_iid,80,7771,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1193760359247116,0.0585019971011724,0.0585019971011724,0.050988220880219655,1,1,1,0.07437603592471165
balkus_original__deep_rf__N50__as_iid,81,7772,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.052065151670679,0.05660718877579663,0.05660718877579663,0.07999706747559084,1,1,1,0.007065151670679004
balkus_original__deep_rf__N50__as_iid,82,7773,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.107175715162597,0.05846406583844909,0.05846406583844909,0.06055433263852093,1,1,1,0.06217571516259701
balkus_original__deep_rf__N50__as_iid,83,7774,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0557390683209826,0.05761654426821765,0.05761654426821765,0.0721684415101607,1,1,1,0.010739068320982703
balkus_original__deep_rf__N50__as_iid,84,7775,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9084394810151951,0.052038451467888505,0.052038451467888505,0.0610165513246218,0,0,0,-0.1365605189848048
balkus_original__deep_rf__N50__as_iid,85,7776,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0793709904417506,0.056916851918190584,0.056916851918190584,0.06722505147641636,1,1,1,0.034370990441750626
balkus_original__deep_rf__N50__as_iid,86,7777,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9674803904709066,0.055293603823671045,0.055293603823671045,0.057127245078091075,1,1,1,-0.07751960952909331
balkus_original__deep_rf__N50__as_iid,87,7778,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0477817888458518,0.053134535644347156,0.053134535644347156,0.05566395525666031,1,1,1,0.002781788845851896
balkus_original__deep_rf__N50__as_iid,88,7779,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1438507074090989,0.05514081982915979,0.05514081982915979,0.06408634741032214,1,1,1,0.09885070740909896
balkus_original__deep_rf__N50__as_iid,89,7780,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1351377032776684,0.06004390536209712,0.06004390536209712,0.05351298717618718,1,1,1,0.09013770327766846
balkus_original__deep_rf__N50__as_iid,90,7781,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0336733810084486,0.05135445558993345,0.05135445558993345,0.057097959340084575,1,1,1,-0.011326618991551296
balkus_original__deep_rf__N50__as_iid,91,7782,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0951599604799465,0.05368176088223148,0.05368176088223148,0.06376078994234281,1,1,1,0.05015996047994653
balkus_original__deep_rf__N50__as_iid,92,7783,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1503391016581317,0.05901142812912376,0.05901142812912376,0.05659945001101305,1,1,1,0.10533910165813176
balkus_original__deep_rf__N50__as_iid,93,7784,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0266644977239667,0.05644499053652253,0.05644499053652253,0.061481194196268144,1,1,1,-0.0183355022760332
balkus_original__deep_rf__N50__as_iid,94,7785,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1533716909158251,0.05517503224099219,0.05517503224099219,0.06461474731546854,0,0,1,0.10837169091582521
balkus_original__deep_rf__N50__as_iid,95,7786,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.090972401843571,0.05708136389797763,0.05708136389797763,0.05197964720373441,1,1,1,0.04597240184357099
balkus_original__deep_rf__N50__as_iid,96,7787,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.130465403553701,0.05439886138362853,0.05439886138362853,0.06649352320138388,1,1,1,0.08546540355370102
balkus_original__deep_rf__N50__as_iid,97,7788,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.074158253883603,0.05676801637559669,0.05676801637559669,0.06365661927765039,1,1,1,0.029158253883603047
balkus_original__deep_rf__N50__as_iid,98,7789,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.9929944988429783,0.05421855873329609,0.05421855873329609,0.05040783245576631,1,1,1,-0.05200550115702163
balkus_original__deep_rf__N50__as_iid,99,7790,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,0.8469526952361952,0.056201674162391316,0.056201674162391316,0.07303360778080857,0,0,0,-0.19804730476380472
balkus_original__deep_rf__N50__as_iid,100,7791,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1489634727018885,0.055471996185488016,0.055471996185488016,0.05602939133651218,1,1,1,0.10396347270188855
balkus_original__deep_rf__N50__as_iid,101,7792,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1072589559724197,0.056457781132973964,0.056457781132973964,0.05433507874131257,1,1,1,0.062258955972419816
balkus_original__deep_rf__N50__as_iid,102,7793,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.1723344855417948,0.052633618105487966,0.052633618105487966,0.056901581461008835,0,0,0,0.12733448554179483
balkus_original__deep_rf__N50__as_iid,103,7794,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0633370798886324,0.0552253279894471,0.0552253279894471,0.05308289650913854,1,1,1,0.018337079888632424
balkus_original__deep_rf__N50__as_iid,104,7795,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.0168079849132703,0.04940649717998991,0.04940649717998991,0.049243452444319644,1,1,1,-0.028192015086729638
balkus_original__deep_rf__N50__as_iid,105,7796,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.103277984558241,0.05120438144448526,0.05120438144448526,0.06061742925214853,1,1,1,0.05827798455824107
balkus_original__deep_rf__N50__as_iid,106,7797,2500,1.045,balkus_original,Balkus Original,deep_rf,Deep RF,as_iid,50,50,1.030872054775013,0.04943409044799977,0.04943409044799977,0.05758664666262636,1,1,1,-0.014127945224986949
