scenario,sim_id,seed,n,tau_true,dgp,dgp_label,learner,learner_label,strategy,N,M,tau_hat,se,se_iid,se_cr,covers,covers_iid,covers_cr,bias
balkus_fullgrid__deep_rf__N20_M20__as_iid,55,7746,400,1.0097460571559838,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.8398287396774401,0.27978720770904747,0.27978720770904747,0.33553530477557003,1,1,1,-0.16991731747854366
balkus_fullgrid__deep_rf__N20_M20__as_iid,56,7747,400,1.0406537287748745,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.7539932314827111,0.253459043084274,0.253459043084274,0.3611075525614047,0,0,0,0.7133395027078366
balkus_fullgrid__deep_rf__N20_M20__as_iid,57,7748,400,1.0148543651431001,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3233292338756946,0.35262967241766535,0.35262967241766535,0.32001239837542605,1,1,1,0.30847486873259444
balkus_fullgrid__deep_rf__N20_M20__as_iid,58,7749,400,1.029805255814832,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.7740657440248142,0.28829722028698884,0.28829722028698884,0.18362523517907917,1,1,1,-0.25573951179001786
balkus_fullgrid__deep_rf__N20_M20__as_iid,59,7750,400,1.0020285261609805,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0338856648656494,0.2228757929007851,0.2228757929007851,0.27684072850632974,1,1,1,0.031857138704668886
balkus_fullgrid__deep_rf__N20_M20__as_iid,60,7751,400,0.9608920977444219,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0316169282413015,0.30478033260348264,0.30478033260348264,0.08337360974718772,1,1,1,0.07072483049687961
balkus_fullgrid__deep_rf__N20_M20__as_iid,61,7752,400,0.9625909882944619,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.8694342526126956,0.1930374884426428,0.1930374884426428,0.30408708579909266,1,1,1,-0.0931567356817663
balkus_fullgrid__deep_rf__N20_M20__as_iid,62,7753,400,1.0148268135670158,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0148667556485527,0.1535628083163445,0.1535628083163445,0.14501502450083348,1,1,1,3.994208153690337e-05
balkus_fullgrid__deep_rf__N20_M20__as_iid,63,7754,400,1.008443486652213,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2150388966181682,0.22196047581831896,0.22196047581831896,0.22433823445879156,1,1,1,0.20659540996595527
balkus_fullgrid__deep_rf__N20_M20__as_iid,64,7755,400,1.000265927204388,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1706969775624736,0.24018955813769094,0.24018955813769094,0.15579787202828904,1,1,1,0.1704310503580857
balkus_fullgrid__deep_rf__N20_M20__as_iid,65,7756,400,1.0005824827634278,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.5069210628108192,0.2684114381452488,0.2684114381452488,0.39245116736829366,1,1,1,0.5063385800473914
balkus_fullgrid__deep_rf__N20_M20__as_iid,66,7757,400,0.9999263305317398,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3273515619604168,0.24313182147101692,0.24313182147101692,0.1848475407600498,1,1,1,0.32742523142867697
balkus_fullgrid__deep_rf__N20_M20__as_iid,67,7758,400,0.9539474187224011,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3023012681198254,0.27856129472830715,0.27856129472830715,0.344778759296521,1,1,1,0.3483538493974243
balkus_fullgrid__deep_rf__N20_M20__as_iid,68,7759,400,0.8446627793090176,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4855328306603506,0.43190895779055893,0.43190895779055893,0.4989106904223074,1,1,1,0.640870051351333
balkus_fullgrid__deep_rf__N20_M20__as_iid,69,7760,400,1.02466609086096,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4772261467602152,0.2928367759764683,0.2928367759764683,0.2545257417881268,1,1,1,0.4525600558992553
balkus_fullgrid__deep_rf__N20_M20__as_iid,70,7761,400,0.9295331617322937,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4893735709460156,0.25828525442834693,0.25828525442834693,0.3203065429175249,0,0,1,0.5598404092137219
balkus_fullgrid__deep_rf__N20_M20__as_iid,71,7762,400,0.9850664901605345,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2069227854037365,0.1960548314714931,0.1960548314714931,0.14557880681648322,1,1,1,0.22185629524320205
balkus_fullgrid__deep_rf__N20_M20__as_iid,72,7763,400,1.075108672968866,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2758743468862381,0.2798761541456244,0.2798761541456244,0.1776446719794792,1,1,1,0.2007656739173722
balkus_fullgrid__deep_rf__N20_M20__as_iid,73,7764,400,1.1789282275520254,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.7957834114870974,0.33105635741264694,0.33105635741264694,0.4547704706007319,1,1,1,0.616855183935072
balkus_fullgrid__deep_rf__N20_M20__as_iid,74,7765,400,0.9681191412108855,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1788347059473323,0.6161498074087229,0.6161498074087229,0.606018163901514,1,1,1,0.21071556473644681
balkus_fullgrid__deep_rf__N20_M20__as_iid,75,7766,400,1.0274080349324215,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.6280145125904157,0.40633946123536446,0.40633946123536446,0.2328277814215796,1,1,0,0.6006064776579942
balkus_fullgrid__deep_rf__N20_M20__as_iid,76,7767,400,1.0205527221982265,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.399105074998426,0.17955814603552533,0.17955814603552533,0.18907727789634254,0,0,0,0.3785523528001995
balkus_fullgrid__deep_rf__N20_M20__as_iid,77,7768,400,0.9951834167475192,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.119724279731883,0.2474849191974382,0.2474849191974382,0.31597665898777644,1,1,1,0.12454086298436373
balkus_fullgrid__deep_rf__N20_M20__as_iid,78,7769,400,1.0517574828766292,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.219854746248871,0.2541926862692178,0.2541926862692178,0.2178538612689325,1,1,1,0.16809726337224173
balkus_fullgrid__deep_rf__N20_M20__as_iid,79,7770,400,1.0308658230412335,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0791201961318515,0.22584080486620128,0.22584080486620128,0.22469161223250886,1,1,1,0.048254373090617975
balkus_fullgrid__deep_rf__N20_M20__as_iid,80,7771,400,0.9701019810641323,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.171490475992959,0.2240087050298612,0.2240087050298612,0.22733619703976632,1,1,1,0.2013884949288267
balkus_fullgrid__deep_rf__N20_M20__as_iid,81,7772,400,1.1863577642797882,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,2.7486785174996,1.4066594420186915,1.4066594420186915,1.4443806084741453,1,1,1,1.5623207532198118
balkus_fullgrid__deep_rf__N20_M20__as_iid,82,7773,400,1.0198334148264951,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1113825273648883,0.17666529319722388,0.17666529319722388,0.21194608419603186,1,1,1,0.09154911253839315
balkus_fullgrid__deep_rf__N20_M20__as_iid,83,7774,400,1.0086918316373807,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.6963839750813365,0.26253801343345556,0.26253801343345556,0.21745954378643378,0,0,0,0.6876921434439558
balkus_fullgrid__deep_rf__N20_M20__as_iid,84,7775,400,0.9822956648205899,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3631243430088904,0.22225909552912207,0.22225909552912207,0.11556918074011863,1,1,0,0.38082867818830046
balkus_fullgrid__deep_rf__N20_M20__as_iid,85,7776,400,1.0466442196776804,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1354673575432448,0.32428378674480207,0.32428378674480207,0.41284547128449817,1,1,1,0.0888231378655644
balkus_fullgrid__deep_rf__N20_M20__as_iid,86,7777,400,0.8972975037522534,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.4956544058334132,0.24561865572667058,0.24561865572667058,0.32426031299391206,1,1,1,-0.4016430979188402
balkus_fullgrid__deep_rf__N20_M20__as_iid,87,7778,400,0.952725641256158,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3843714690178184,0.17951163180830015,0.17951163180830015,0.27544483755751475,0,0,1,0.4316458277616604
balkus_fullgrid__deep_rf__N20_M20__as_iid,88,7779,400,0.997234531921195,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0394345577440574,0.29988353627693826,0.29988353627693826,0.14104708087705967,1,1,1,0.04220002582286231
balkus_fullgrid__deep_rf__N20_M20__as_iid,89,7780,400,1.0281474336045682,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2627404221251626,0.45468348005688214,0.45468348005688214,0.2570147125839071,1,1,1,0.2345929885205944
balkus_fullgrid__deep_rf__N20_M20__as_iid,90,7781,400,0.9682556397926004,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.5504957068732772,0.33076169813888534,0.33076169813888534,0.2584048515871447,1,1,0,0.5822400670806768
balkus_fullgrid__deep_rf__N20_M20__as_iid,91,7782,400,0.9895327141586893,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3314501882084853,0.597222674364984,0.597222674364984,0.49932299050013346,1,1,1,0.341917474049796
balkus_fullgrid__deep_rf__N20_M20__as_iid,92,7783,400,0.630230961882628,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0323589281223335,0.36218633157938135,0.36218633157938135,0.5407509470232887,1,1,1,0.4021279662397056
balkus_fullgrid__deep_rf__N20_M20__as_iid,93,7784,400,0.9831510359242855,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1600273161559738,0.30853089588131816,0.30853089588131816,0.1574789099427492,1,1,1,0.17687628023168822
balkus_fullgrid__deep_rf__N20_M20__as_iid,94,7785,400,1.0400125939218352,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.386526444325452,0.25524228907032953,0.25524228907032953,0.25189378430124526,1,1,1,0.3465138504036167
balkus_fullgrid__deep_rf__N20_M20__as_iid,95,7786,400,0.9182845305342238,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.9940387603852315,0.23247950511485324,0.23247950511485324,0.23717708976013907,1,1,1,0.07575422985100777
balkus_fullgrid__deep_rf__N20_M20__as_iid,96,7787,400,1.1460566491321311,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.231702060705424,0.2998336773345895,0.2998336773345895,0.3177957117070672,1,1,1,0.08564541157329297
balkus_fullgrid__deep_rf__N20_M20__as_iid,97,7788,400,1.0143258894337557,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1295547501468075,0.30449850830231623,0.30449850830231623,0.10368854533331485,1,1,1,0.11522886071305183
balkus_fullgrid__deep_rf__N20_M20__as_iid,98,7789,400,0.9752557609152693,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2893215414333512,0.23846576659920388,0.23846576659920388,0.28308671497270677,1,1,1,0.31406578051808187
balkus_fullgrid__deep_rf__N20_M20__as_iid,99,7790,400,1.0295615303620915,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2272085227363623,0.22250186816363876,0.22250186816363876,0.08816965646535925,1,1,0,0.19764699237427075
balkus_fullgrid__deep_rf__N20_M20__as_iid,100,7791,400,1.069632308136709,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2723693312358542,0.23979858406103496,0.23979858406103496,0.24097031038349084,1,1,1,0.2027370230991452
balkus_fullgrid__deep_rf__N20_M20__as_iid,101,7792,400,0.8616502874399536,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1657952591228442,0.28899367913743507,0.28899367913743507,0.21751990233820567,1,1,1,0.30414497168289056
balkus_fullgrid__deep_rf__N20_M20__as_iid,102,7793,400,0.9968569597932765,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4571220630950916,0.752972206162751,0.752972206162751,0.06065188061007711,1,1,0,0.46026510330181514
balkus_fullgrid__deep_rf__N20_M20__as_iid,103,7794,400,1.060537146208624,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.19141341321216,0.5556402566754116,0.5556402566754116,0.29772068914135114,1,1,1,0.13087626700353616
balkus_fullgrid__deep_rf__N20_M20__as_iid,104,7795,400,1.0494688025995582,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2769232112608377,0.2847667398862019,0.2847667398862019,0.10758743064390552,1,1,0,0.22745440866127953
balkus_fullgrid__deep_rf__N20_M20__as_iid,105,7796,400,0.9777566918159628,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,2.477411960886939,0.9466128928042608,0.9466128928042608,0.9271996080984258,1,1,1,1.4996552690709761
balkus_fullgrid__deep_rf__N20_M20__as_iid,106,7797,400,1.0334397339799708,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.9933825034498932,0.239727516482333,0.239727516482333,0.14342461377517188,1,1,1,-0.04005723053007759
balkus_fullgrid__deep_rf__N20_M20__as_iid,107,7798,400,0.9844004560410821,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2112802162426457,0.2747066945174268,0.2747066945174268,0.1896413795092047,1,1,1,0.22687976020156364
balkus_fullgrid__deep_rf__N20_M20__as_iid,108,7799,400,0.9906363032840265,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.9035573249935545,0.25810586089197346,0.25810586089197346,0.19257352824592555,1,1,1,-0.08707897829047206
balkus_fullgrid__deep_rf__N20_M20__as_iid,109,7800,400,1.0991031213366007,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.8857554089336258,0.20484816490153115,0.20484816490153115,0.26622833111054517,1,1,1,-0.2133477124029749
balkus_fullgrid__deep_rf__N20_M20__as_iid,110,7801,400,1.0180033170556757,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.9934226723465817,0.2900939839161794,0.2900939839161794,0.19643283193076036,1,1,1,-0.024580644709094046
balkus_fullgrid__deep_rf__N20_M20__as_iid,111,7802,400,1.0169705571084322,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.327288331348755,0.27775282634795484,0.27775282634795484,0.19676403917355664,1,1,1,0.3103177742403227
balkus_fullgrid__deep_rf__N20_M20__as_iid,112,7803,400,1.0762788499217104,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.5173537677764655,0.4263327121542712,0.4263327121542712,0.674532261466161,1,1,1,0.44107491785475506
balkus_fullgrid__deep_rf__N20_M20__as_iid,113,7804,400,0.9895465785965627,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.6198076187871444,0.2856973726095661,0.2856973726095661,0.1670333517288075,0,0,0,0.6302610401905817
balkus_fullgrid__deep_rf__N20_M20__as_iid,114,7805,400,1.0318357017882043,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1323611252227073,0.2348918293462551,0.2348918293462551,0.14243221990841243,1,1,1,0.10052542343450299
balkus_fullgrid__deep_rf__N20_M20__as_iid,115,7806,400,0.9661429635762897,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4578270516928507,0.24038003821067883,0.24038003821067883,0.27992877767330415,0,0,1,0.49168408811656095
balkus_fullgrid__deep_rf__N20_M20__as_iid,116,7807,400,1.0545445628886814,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3598644633495993,0.35018360069171833,0.35018360069171833,0.24521759090016645,1,1,1,0.30531990046091795
balkus_fullgrid__deep_rf__N20_M20__as_iid,117,7808,400,0.9365221909638638,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2579468965032334,0.2932816716981963,0.2932816716981963,0.3269064936365786,1,1,1,0.32142470553936964
balkus_fullgrid__deep_rf__N20_M20__as_iid,118,7809,400,0.8317800597617455,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1305060621095668,0.23870626602174988,0.23870626602174988,0.2646141329625142,1,1,1,0.2987260023478213
balkus_fullgrid__deep_rf__N20_M20__as_iid,119,7810,400,0.9802181665857715,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2696518103834178,0.291819981506109,0.291819981506109,0.489967611104304,1,1,1,0.28943364379764625
balkus_fullgrid__deep_rf__N20_M20__as_iid,120,7811,400,0.9724221649117791,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2508677910321868,0.1905067114112957,0.1905067114112957,0.2286066742102783,1,1,1,0.2784456261204077
balkus_fullgrid__deep_rf__N20_M20__as_iid,121,7812,400,1.0564380583416095,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.470116300874237,0.30084635512810154,0.30084635512810154,0.24114203553190455,1,1,1,0.4136782425326275
balkus_fullgrid__deep_rf__N20_M20__as_iid,122,7813,400,0.9947515040211047,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2659580581513503,0.2273600153444028,0.2273600153444028,0.09058675710352632,1,1,0,0.27120655413024564
balkus_fullgrid__deep_rf__N20_M20__as_iid,123,7814,400,0.7698721438305897,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.7715720156869134,0.21615042279660593,0.21615042279660593,0.19073596305897753,1,1,1,0.001699871856323698
balkus_fullgrid__deep_rf__N20_M20__as_iid,124,7815,400,0.9948447186641528,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0133262044889753,0.20218981165393818,0.20218981165393818,0.14811183145771536,1,1,1,0.018481485824822452
balkus_fullgrid__deep_rf__N20_M20__as_iid,125,7816,400,1.0235352665807753,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.499104149405389,0.45297661865372696,0.45297661865372696,0.3712314253475249,1,1,1,0.4755688828246136
balkus_fullgrid__deep_rf__N20_M20__as_iid,126,7817,400,1.002096828187405,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1307579815433586,0.2198913971674945,0.2198913971674945,0.20807701280872182,1,1,1,0.12866115335595363
balkus_fullgrid__deep_rf__N20_M20__as_iid,127,7818,400,1.011546592351158,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1124251636913567,0.22107436348057857,0.22107436348057857,0.27838267798046223,1,1,1,0.10087857134019873
balkus_fullgrid__deep_rf__N20_M20__as_iid,128,7819,400,1.02033421620053,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2227230631463646,0.33925913120309276,0.33925913120309276,0.25785053092177157,1,1,1,0.2023888469458346
balkus_fullgrid__deep_rf__N20_M20__as_iid,129,7820,400,0.978932417148151,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4021579944825775,0.3128614216528495,0.3128614216528495,0.22338166512806545,1,1,1,0.42322557733442645
balkus_fullgrid__deep_rf__N20_M20__as_iid,130,7821,400,1.0218876126979826,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4670004464329782,0.3694778221652008,0.3694778221652008,0.4217089806968895,1,1,1,0.44511283373499566
balkus_fullgrid__deep_rf__N20_M20__as_iid,131,7822,400,0.998799889258076,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1029400607889182,0.26283450643253653,0.26283450643253653,0.17578524886418845,1,1,1,0.10414017153084221
balkus_fullgrid__deep_rf__N20_M20__as_iid,132,7823,400,1.0196637965195614,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2793392524962683,0.20261200361768844,0.20261200361768844,0.2707198632799956,1,1,1,0.25967545597670694
balkus_fullgrid__deep_rf__N20_M20__as_iid,133,7824,400,1.0007814443824663,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.9782478415976834,0.26323685410753694,0.26323685410753694,0.21410728887738714,1,1,1,-0.02253360278478289
balkus_fullgrid__deep_rf__N20_M20__as_iid,134,7825,400,1.0846542321843826,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.7154447090210329,0.23680244857002425,0.23680244857002425,0.33250045589481353,1,1,1,-0.36920952316334976
balkus_fullgrid__deep_rf__N20_M20__as_iid,135,7826,400,0.9892856206025884,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2862480303439514,0.18877166361463393,0.18877166361463393,0.23919104564266935,1,1,1,0.296962409741363
balkus_fullgrid__deep_rf__N20_M20__as_iid,136,7827,400,1.07513656588624,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1041099050517986,0.30876513742772854,0.30876513742772854,0.04901166982980853,1,1,1,0.028973339165558665
balkus_fullgrid__deep_rf__N20_M20__as_iid,137,7828,400,1.2270405981202124,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.5686910372875906,0.3828007712426791,0.3828007712426791,0.32155670375517476,1,1,1,0.34165043916737825
balkus_fullgrid__deep_rf__N20_M20__as_iid,138,7829,400,0.9787458060779654,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0699565822015102,0.3276399941180032,0.3276399941180032,0.29365313671684223,1,1,1,0.09121077612354489
balkus_fullgrid__deep_rf__N20_M20__as_iid,139,7830,400,0.9887944642857317,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2900942247750284,0.21975356394582096,0.21975356394582096,0.17044746306927308,1,1,1,0.30129976048929674
balkus_fullgrid__deep_rf__N20_M20__as_iid,140,7831,400,1.136632145607394,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4996424912126494,0.3689573115610028,0.3689573115610028,0.4732669736488092,1,1,1,0.36301034560525536
balkus_fullgrid__deep_rf__N20_M20__as_iid,141,7832,400,1.110640680932899,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.953091042545219,0.27900724897077966,0.27900724897077966,0.3562677714497287,1,1,1,-0.15754963838768
balkus_fullgrid__deep_rf__N20_M20__as_iid,142,7833,400,1.0301899229155291,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1501222096230501,0.23669015269569632,0.23669015269569632,0.18704251315914458,1,1,1,0.11993228670752099
balkus_fullgrid__deep_rf__N20_M20__as_iid,143,7834,400,1.0052602063606981,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4000867141267248,0.3781697040997344,0.3781697040997344,0.30582294000940535,1,1,1,0.3948265077660267
balkus_fullgrid__deep_rf__N20_M20__as_iid,144,7835,400,1.0143811230046327,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.4413325199369458,0.21213603805981918,0.21213603805981918,0.19132479956166715,0,0,0,0.4269513969323131
balkus_fullgrid__deep_rf__N20_M20__as_iid,145,7836,400,1.0430122089424536,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.2630255111661923,0.28603461606314406,0.28603461606314406,0.2791109453524999,1,1,1,0.22001330222373872
balkus_fullgrid__deep_rf__N20_M20__as_iid,146,7837,400,0.9368206073356794,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,0.6882508016352031,0.2867862532541347,0.2867862532541347,0.5483072254170008,1,1,1,-0.24856980570047627
balkus_fullgrid__deep_rf__N20_M20__as_iid,147,7838,400,1.0133569660154467,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.0444488418301097,0.2909005215403075,0.2909005215403075,0.2930842901448969,1,1,1,0.031091875814662995
balkus_fullgrid__deep_rf__N20_M20__as_iid,148,7839,400,1.1490787056936782,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,2.0463014396711157,0.5431280408969599,0.5431280408969599,0.4185381109645996,1,1,0,0.8972227339774375
balkus_fullgrid__deep_rf__N20_M20__as_iid,149,7840,400,1.0863852915388004,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.51069418935481,0.22788571742876554,0.22788571742876554,0.1861422236867059,1,1,0,0.42430889781600967
balkus_fullgrid__deep_rf__N20_M20__as_iid,150,7841,400,0.9819153008155616,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3522649294304459,0.26451096734621693,0.26451096734621693,0.24414882525239545,1,1,1,0.3703496286148843
balkus_fullgrid__deep_rf__N20_M20__as_iid,151,7842,400,1.0528535022304208,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.3326821427138504,0.19135452725443575,0.19135452725443575,0.13445247284129958,1,1,0,0.2798286404834296
balkus_fullgrid__deep_rf__N20_M20__as_iid,152,7843,400,1.0058957494809246,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.807844400842373,0.28796548405575817,0.28796548405575817,0.28864622925846933,0,0,0,0.8019486513614484
balkus_fullgrid__deep_rf__N20_M20__as_iid,153,7844,400,1.076070906451745,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.774616137454043,0.3134428482946595,0.3134428482946595,0.14970705279314245,0,0,0,0.6985452310022979
balkus_fullgrid__deep_rf__N20_M20__as_iid,154,7845,400,1.0092993245803568,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.6030906178173654,0.31825951831080196,0.31825951831080196,0.23037851168197662,1,1,0,0.5937912932370086
balkus_fullgrid__deep_rf__N20_M20__as_iid,155,7846,400,1.1033513323965938,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,2.245623283429407,0.4210940009187786,0.4210940009187786,0.3925132106482978,0,0,0,1.1422719510328134
balkus_fullgrid__deep_rf__N20_M20__as_iid,156,7847,400,1.162154901513518,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,2.4334295079287402,0.5661699692925083,0.5661699692925083,0.11337070891380184,0,0,0,1.2712746064152223
balkus_fullgrid__deep_rf__N20_M20__as_iid,157,7848,400,1.0272773437606824,balkus_fullgrid,Dense Full-Grid,deep_rf,Deep RF,as_iid,20,20,1.1153834265576452,0.21596096393132283,0.21596096393132283,0.2613458042407484,1,1,1,0.08810608279696286
